# energy dos(up) dos(down)
-5.005699999999999505e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.001879999999999882e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.998049999999999216e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.994219999999999260e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.990389999999999304e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.986559999999999349e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.982729999999999393e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.978899999999999437e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.975079999999999814e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.971249999999999858e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.967419999999999192e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.963589999999999236e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.959759999999999280e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.955929999999999325e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.952099999999999369e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-4.948279999999999745e+01 9.622147828962522523e-07 -9.622147828962522523e-07
-4.944449999999999790e+01 5.958897785450285487e-05 -5.956893171319251534e-05
-4.940619999999999834e+01 1.501302587634241112e-03 -1.500841697222877243e-03
-4.936789999999999878e+01 2.022796606833530270e-02 -2.022307803562856457e-02
-4.932959999999999212e+01 1.724145184668978148e-01 -1.723832688873488672e-01
-4.929129999999999256e+01 9.937846634942175683e-01 -9.936626118926347173e-01
-4.925299999999999301e+01 3.926499856069026961e+00 -3.926222716384814238e+00
-4.921479999999999677e+01 1.065222293311738255e+01 -1.065191528959311995e+01
-4.917649999999999721e+01 1.985180360854309356e+01 -1.985180716335449347e+01
-4.913819999999999766e+01 2.541903287647696175e+01 -2.541943484132109177e+01
-4.909989999999999810e+01 2.236193504023749057e+01 -2.236233836527505048e+01
-4.906159999999999854e+01 1.351449461149416820e+01 -1.351459774759698895e+01
-4.902329999999999188e+01 5.608599119074096251e+00 -5.608523496966371980e+00
-4.898499999999999233e+01 1.597516508474096542e+00 -1.597450145106887875e+00
-4.894669999999999277e+01 3.119659553025778131e-01 -3.119438404827591382e-01
-4.890849999999999653e+01 4.146469578269972728e-02 -4.146070948467440315e-02
-4.887019999999999698e+01 3.593588275463058170e-03 -3.593167477334314412e-03
-4.883189999999999742e+01 1.780360875099922685e-04 -1.780160413686819425e-04
-4.879359999999999786e+01 4.129163432382509610e-06 -4.129163432382509610e-06
