# energy dos(up) dos(down)
-5.158459999999999468e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.154449999999999932e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.150449999999999307e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.146439999999999770e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.142439999999999145e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.138429999999999609e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.134430000000000405e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.130419999999999447e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.126420000000000243e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.122409999999999286e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.118399999999999750e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.114399999999999125e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.110389999999999588e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.106390000000000384e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.102379999999999427e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.098380000000000223e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.094369999999999266e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.090370000000000061e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.086359999999999104e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.082359999999999900e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.078350000000000364e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.074349999999999739e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.070340000000000202e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.066339999999999577e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.062330000000000041e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.058319999999999084e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.054319999999999879e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.050310000000000343e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.046309999999999718e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.042300000000000182e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.038299999999999557e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.034290000000000020e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.030289999999999395e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.026279999999999859e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.022279999999999234e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.018269999999999698e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.014269999999999072e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.010259999999999536e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-5.006250000000000000e+01 0.000000000000000000e+00 -0.000000000000000000e+00
