# energy dos(up) dos(down)
-1.932789999999999964e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.931460000000000221e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.930130000000000123e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.928800000000000026e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.927470000000000283e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.926140000000000185e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.924820000000000064e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.923489999999999966e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.922160000000000224e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.920830000000000126e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.919500000000000028e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.918170000000000286e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.916850000000000165e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.915520000000000067e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.914189999999999969e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.912860000000000227e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.911530000000000129e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.910200000000000031e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.908880000000000265e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.907550000000000168e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.906220000000000070e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.904889999999999972e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.903560000000000230e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.902230000000000132e+01 3.772617347926463892e-09 -3.772617347926463892e-09
-1.900900000000000034e+01 2.936174837241749142e-08 -2.936174837241749142e-08
-1.899580000000000268e+01 1.287625009093864430e-07 -1.287625009093864430e-07
-1.898250000000000171e+01 4.553484726803244493e-07 -4.553484726803244493e-07
-1.896920000000000073e+01 1.405465563299373680e-06 -1.405465563299373680e-06
-1.895589999999999975e+01 3.907744222990163291e-06 -3.907744222990163291e-06
-1.894260000000000232e+01 9.988965847994386908e-06 -9.988965847994386908e-06
-1.892930000000000135e+01 2.379631743164383709e-05 -2.379631743164383709e-05
-1.891610000000000014e+01 5.334271935431301992e-05 -5.334271935431301992e-05
-1.890280000000000271e+01 1.132940919268018808e-04 -1.132940919268018808e-04
-1.888950000000000173e+01 2.290488143798239458e-04 -2.290450417624760322e-04
-1.887620000000000076e+01 4.422299313141102328e-04 -4.422194326524773642e-04
-1.886289999999999978e+01 8.174580042386359914e-04 -8.174270064540657080e-04
-1.884960000000000235e+01 1.449983957604478310e-03 -1.449907670045289280e-03
-1.883640000000000114e+01 2.473580160129750568e-03 -2.473404792316481315e-03
-1.882310000000000016e+01 4.067879717461252674e-03 -4.067503077024626351e-03
-1.880980000000000274e+01 6.464234872170150463e-03 -6.463478914568151178e-03
-1.879650000000000176e+01 9.948982066796058579e-03 -9.947559964460121057e-03
-1.878320000000000078e+01 1.486272473254860241e-02 -1.486022604418489254e-02
-1.876989999999999981e+01 2.159374233634699450e-02 -2.158963255006163262e-02
-1.875670000000000215e+01 3.056296529302691273e-02 -3.055663282081017007e-02
-1.874340000000000117e+01 4.219764525957018370e-02 -4.218849959024897206e-02
-1.873010000000000019e+01 5.689183011126883183e-02 -5.687942845400863201e-02
-1.871680000000000277e+01 7.495455273454010303e-02 -7.493874202386927030e-02
-1.870350000000000179e+01 9.655079094284167718e-02 -9.653180241277453666e-02
-1.869020000000000081e+01 1.216437323168369083e-01 -1.216221967813874288e-01
-1.867689999999999984e+01 1.499478206303017092e-01 -1.499246927089512293e-01
-1.866370000000000218e+01 1.809000151122555355e-01 -1.808764333152890480e-01
-1.865040000000000120e+01 2.136536956416676125e-01 -2.136308300627080825e-01
-1.863710000000000022e+01 2.470985852754819523e-01 -2.470775205335362656e-01
-1.862380000000000280e+01 2.799121184555589670e-01 -2.798937845569692273e-01
-1.861050000000000182e+01 3.106505084893237956e-01 -3.106356473823499442e-01
-1.859720000000000084e+01 3.378864186646992618e-01 -3.378755335298492257e-01
-1.858399999999999963e+01 3.603907920095117956e-01 -3.603840710426052252e-01
-1.857070000000000221e+01 3.773402781592668509e-01 -3.773374968177461430e-01
-1.855740000000000123e+01 3.885154833716238376e-01 -3.885159263700946886e-01
-1.854410000000000025e+01 3.944476095275302741e-01 -3.944500529976461278e-01
-1.853080000000000283e+01 3.964766521944312894e-01 -3.964794220199937547e-01
-1.851750000000000185e+01 3.967003573427166918e-01 -3.967014412405486246e-01
-1.850430000000000064e+01 3.978108999915819788e-01 -3.978080794734878967e-01
-1.849099999999999966e+01 4.028281637955467565e-01 -4.028191623913428554e-01
-1.847770000000000223e+01 4.147442987184856711e-01 -4.147269845767552199e-01
-1.846440000000000126e+01 4.361009997248815884e-01 -4.360736785270642457e-01
-1.845110000000000028e+01 4.685367175416423891e-01 -4.684985486755134376e-01
-1.843780000000000285e+01 5.123660106096704636e-01 -5.123174739192832838e-01
-1.842460000000000164e+01 5.662766779050460997e-01 -5.662199698594768682e-01
-1.841130000000000067e+01 6.272359323227688632e-01 -6.271751188565883872e-01
-1.839799999999999969e+01 6.906732056574610423e-01 -6.906139941714629638e-01
-1.838470000000000226e+01 7.509559288352223305e-01 -7.509050194138219281e-01
-1.837140000000000128e+01 8.021112499472834445e-01 -8.020753457208484871e-01
-1.835810000000000031e+01 8.386919261841285778e-01 -8.386765990588617159e-01
-1.834490000000000265e+01 8.566534182913496664e-01 -8.566620347070079688e-01
-1.833160000000000167e+01 8.541034599264102356e-01 -8.541363731803814918e-01
-1.831830000000000069e+01 8.317979128516251874e-01 -8.318520924619783319e-01
-1.830499999999999972e+01 7.932811327558197956e-01 -7.933502874757765166e-01
-1.829170000000000229e+01 7.446066721108939301e-01 -7.446819183140662712e-01
-1.827840000000000131e+01 6.936320194973321085e-01 -6.937030180955527925e-01
-1.826510000000000034e+01 6.489598447795423830e-01 -6.490162674796859932e-01
-1.825190000000000268e+01 6.186837031908352103e-01 -6.187167849659208629e-01
-1.823860000000000170e+01 6.091605110412903201e-01 -6.091644125622382999e-01
-1.822530000000000072e+01 6.240469823604808397e-01 -6.240196811383836861e-01
-1.821199999999999974e+01 6.637897561471536312e-01 -6.637332829522477606e-01
-1.819870000000000232e+01 7.256599433150026091e-01 -7.255799209351252443e-01
-1.818540000000000134e+01 8.043023253049575994e-01 -8.042069444574048154e-01
-1.817220000000000013e+01 8.926626724940631696e-01 -8.925613457283010366e-01
-1.815890000000000271e+01 9.830900928001108374e-01 -9.829920902493488599e-01
-1.814560000000000173e+01 1.068396936875793735e+00 -1.068310254487410793e+00
-1.813230000000000075e+01 1.142694558205591626e+00 -1.142625164464184717e+00
-1.811899999999999977e+01 1.201898202410826455e+00 -1.201849687543463663e+00
-1.810570000000000235e+01 1.243889445247690739e+00 -1.243862982959493158e+00
-1.809250000000000114e+01 1.268414124645498298e+00 -1.268408616767286112e+00
-1.807920000000000016e+01 1.276847983726570046e+00 -1.276860268755441341e+00
-1.806590000000000273e+01 1.271957814497799655e+00 -1.271982887344038415e+00
-1.805260000000000176e+01 1.257719987626526148e+00 -1.257751285366056404e+00
-1.803930000000000078e+01 1.239156604525471606e+00 -1.239186448834465049e+00
-1.802599999999999980e+01 1.222061149259391355e+00 -1.222081490800885462e+00
-1.801280000000000214e+01 1.212462857742692801e+00 -1.212466369927017951e+00
-1.799950000000000117e+01 1.215751635935861108e+00 -1.215733068396805727e+00
-1.798620000000000019e+01 1.235541652623111553e+00 -1.235499225569069326e+00
-1.797290000000000276e+01 1.272536285748266049e+00 -1.272472712443045273e+00
-1.795960000000000178e+01 1.323787646805347995e+00 -1.323710319404729274e+00
-1.794630000000000081e+01 1.382743972415926281e+00 -1.382664008253828847e+00
-1.793309999999999960e+01 1.440312495860651465e+00 -1.440242564098100253e+00
-1.791980000000000217e+01 1.486863145477705483e+00 -1.486814445530383999e+00
-1.790650000000000119e+01 1.514752509757429699e+00 -1.514731607131326818e+00
-1.789320000000000022e+01 1.520686001100558293e+00 -1.520692457097039041e+00
-1.787990000000000279e+01 1.507175276083333015e+00 -1.507200882769716088e+00
-1.786660000000000181e+01 1.482541422519251473e+00 -1.482571483115612043e+00
-1.785330000000000084e+01 1.459322802445236711e+00 -1.459339254141518216e+00
-1.784009999999999962e+01 1.451441123063271776e+00 -1.451426731509220192e+00
-1.782680000000000220e+01 1.470887081096685867e+00 -1.470829549011617443e+00
-1.781350000000000122e+01 1.524857786556758743e+00 -1.524752598729388620e+00
-1.780020000000000024e+01 1.614146917420910654e+00 -1.613998149082113809e+00
-1.778690000000000282e+01 1.733201053188498042e+00 -1.733019984953110271e+00
-1.777360000000000184e+01 1.871747648703761646e+00 -1.871549694368382477e+00
-1.776040000000000063e+01 2.017442009722213214e+00 -2.017242942591704669e+00
-1.774709999999999965e+01 2.158714321411112635e+00 -2.158526940602714994e+00
-1.773379999999999868e+01 2.286993503403225603e+00 -2.286825657615353169e+00
-1.772050000000000125e+01 2.397730630392014728e+00 -2.397585035509679496e+00
-1.770720000000000027e+01 2.490060140160561097e+00 -2.489935798547969092e+00
-1.769389999999999930e+01 2.565397942057565217e+00 -2.565292462827439834e+00
-1.768070000000000164e+01 2.625640461961809446e+00 -2.625552237168351510e+00
-1.766740000000000066e+01 2.671771770166400106e+00 -2.671701012352816207e+00
-1.765409999999999968e+01 2.703536115152701758e+00 -2.703484213506364142e+00
-1.764079999999999870e+01 2.720413210995585640e+00 -2.720380492595289468e+00
-1.762750000000000128e+01 2.723575451321501362e+00 -2.723558206482258104e+00
-1.761420000000000030e+01 2.718020993456293333e+00 -2.718009012806823499e+00
-1.760099999999999909e+01 2.713875237886402392e+00 -2.713851154800917431e+00
-1.758770000000000167e+01 2.726050207376061518e+00 -2.725991368803969639e+00
-1.757440000000000069e+01 2.772000110430735909e+00 -2.771882825755051627e+00
-1.756109999999999971e+01 2.868014694196659775e+00 -2.867819801665140389e+00
-1.754779999999999873e+01 3.025082242670232624e+00 -3.024800375392018292e+00
-1.753450000000000131e+01 3.245605371374911563e+00 -3.245240181787665712e+00
-1.752120000000000033e+01 3.522066297189459405e+00 -3.521634535278257871e+00
-1.750799999999999912e+01 3.838171555702384552e+00 -3.837699768111092258e+00
-1.749470000000000169e+01 4.172242674936524232e+00 -4.171761398462589199e+00
-1.748140000000000072e+01 4.501906688343491503e+00 -4.501443824669379090e+00
-1.746809999999999974e+01 4.808715007738051384e+00 -4.808290336783680452e+00
-1.745479999999999876e+01 5.081336572082129521e+00 -5.080959016223779656e+00
-1.744150000000000134e+01 5.316449740115811728e+00 -5.316118041193583998e+00
-1.742830000000000013e+01 5.517254062792703806e+00 -5.516960311960454000e+00
-1.741499999999999915e+01 5.690362206854365112e+00 -5.690096651885552248e+00
-1.740170000000000172e+01 5.842394816261544221e+00 -5.842149985894987019e+00
-1.738840000000000074e+01 5.977650560257400159e+00 -5.977423046467202461e+00
-1.737509999999999977e+01 6.097717606670491897e+00 -6.097506953364663751e+00
-1.736179999999999879e+01 6.203019743307347511e+00 -6.202825174428814314e+00
-1.734860000000000113e+01 6.295404092201295043e+00 -6.295220845104684493e+00
-1.733530000000000015e+01 6.380351771634233060e+00 -6.380169100288651585e+00
-1.732199999999999918e+01 6.467461865597292636e+00 -6.467264208505524081e+00
-1.730870000000000175e+01 6.568513780280483161e+00 -6.568285360159492825e+00
-1.729540000000000077e+01 6.693402894160882965e+00 -6.693134586150351950e+00
-1.728209999999999980e+01 6.845178502798781928e+00 -6.844874716777997747e+00
-1.726890000000000214e+01 7.015919318665109650e+00 -7.015602399304615489e+00
-1.725560000000000116e+01 7.185056246688171555e+00 -7.184766505547294457e+00
-1.724230000000000018e+01 7.321038304640755001e+00 -7.320829082922870157e+00
-1.722899999999999920e+01 7.386202682767939010e+00 -7.386131411458070950e+00
-1.721570000000000178e+01 7.343730342657615928e+00 -7.343847706882167259e+00
-1.720240000000000080e+01 7.164973250818745143e+00 -7.165313096460383946e+00
-1.718919999999999959e+01 6.835388453515446550e+00 -6.835960768555738198e+00
-1.717589999999999861e+01 6.357760531009345684e+00 -6.358548931774246071e+00
-1.716260000000000119e+01 5.752137546805714763e+00 -5.753101558446397590e+00
-1.714930000000000021e+01 5.052696224354548349e+00 -5.053777584650911869e+00
-1.713599999999999923e+01 4.302384163244516557e+00 -4.303515611684636255e+00
-1.712270000000000181e+01 3.546545845188060486e+00 -3.547660592827763804e+00
-1.710940000000000083e+01 2.826799693974820560e+00 -2.827839802895005583e+00
-1.709619999999999962e+01 2.176231677432455047e+00 -2.177154025980681418e+00
-1.708289999999999864e+01 1.616580566751669723e+00 -1.617359689438345516e+00
-1.706960000000000122e+01 1.157608388653963427e+00 -1.158236184063466512e+00
-1.705630000000000024e+01 7.983877919309578797e-01 -7.988707257774894099e-01
-1.704299999999999926e+01 5.299001553174361723e-01 -5.302549546450975315e-01
-1.702970000000000184e+01 3.381925317858094915e-01 -3.384414890660347175e-01
-1.701650000000000063e+01 2.073971697590019647e-01 -2.075639742186433934e-01
-1.700319999999999965e+01 1.221229600987236291e-01 -1.222296231722362764e-01
-1.698989999999999867e+01 6.899603312672002164e-02 -6.906107558103069533e-02
-1.697660000000000124e+01 3.736947793383706140e-02 -3.740726139035718129e-02
-1.696330000000000027e+01 1.938264149855171287e-02 -1.940352148025860368e-02
-1.694999999999999929e+01 9.613293453751803677e-03 -9.624251515957769898e-03
-1.693680000000000163e+01 4.549645216451612441e-03 -4.555093204609552901e-03
-1.692350000000000065e+01 2.048474095792579813e-03 -2.051029915197496566e-03
-1.691019999999999968e+01 8.739221794074435038e-04 -8.750478371938097194e-04
-1.689689999999999870e+01 3.514453651937606287e-04 -3.519074792798633998e-04
-1.688360000000000127e+01 1.323969736734410927e-04 -1.325713445944281621e-04
-1.687030000000000030e+01 4.638718206145385926e-05 -4.644672240398562573e-05
-1.685709999999999908e+01 1.499096408928612666e-05 -1.500900798561476492e-05
-1.684380000000000166e+01 4.426115842976675088e-06 -4.429888460324601445e-06
-1.683050000000000068e+01 1.178727642684395571e-06 -1.178727642684395571e-06
-1.681719999999999970e+01 2.772072789693994077e-07 -2.772072789693994077e-07
-1.680389999999999873e+01 5.495087939690851978e-08 -5.495087939690851978e-08
-1.679060000000000130e+01 7.545234695852927785e-09 -7.545234695852927785e-09
-1.677740000000000009e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.676409999999999911e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.675080000000000169e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.673750000000000071e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.672419999999999973e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.671089999999999876e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.669760000000000133e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.668440000000000012e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.667109999999999914e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.665780000000000172e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.664450000000000074e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.663119999999999976e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.661789999999999878e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.660470000000000113e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.659140000000000015e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.657809999999999917e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.656480000000000175e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.655150000000000077e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.653819999999999979e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.652500000000000213e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.651170000000000115e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.649840000000000018e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.648509999999999920e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.647180000000000177e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.645850000000000080e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.644529999999999959e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.643199999999999861e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.641870000000000118e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.640540000000000020e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.639209999999999923e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.637880000000000180e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.636550000000000082e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.635229999999999961e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.633899999999999864e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.632570000000000121e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.631240000000000023e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.629909999999999926e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.628580000000000183e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.627260000000000062e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.625929999999999964e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.624599999999999866e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.623270000000000124e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.621940000000000026e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.620609999999999928e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.619290000000000163e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.617960000000000065e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.616629999999999967e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.615299999999999869e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.613970000000000127e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.612640000000000029e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.611319999999999908e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.609990000000000165e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.608660000000000068e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.607329999999999970e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.605999999999999872e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.604670000000000130e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.603350000000000009e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.602019999999999911e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.600690000000000168e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.599360000000000070e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.598030000000000150e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.596700000000000053e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.595370000000000132e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.594050000000000189e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.592720000000000091e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.591390000000000171e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.590060000000000073e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.588730000000000153e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.587400000000000055e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.586080000000000112e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.584750000000000192e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.583420000000000094e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.582090000000000174e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.580760000000000076e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.579430000000000156e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.578110000000000213e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.576780000000000115e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.575450000000000195e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.574120000000000097e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.572790000000000177e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.571460000000000079e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.570140000000000136e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.568810000000000038e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.567480000000000118e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-1.566150000000000198e+01 0.000000000000000000e+00 -0.000000000000000000e+00
